season,episode,dialog,num_words,speaker
7,12,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,13,"<em>Kids, on New Year's Day 2012, Uncle Marshall took a trip to Minnesota to see someone he truly missed.</em>",19,<strong>Narrator</strong>
7,13,Shh.,1,<strong>Mourner</strong>
7,13,"Which is what we'll be saying to the Bears in about three hours, right, Pop?",15,(softly)
7,13,"<em>Kids, tailgating at the Vikings-Bears game was a tradition for Uncle Marshall and his dad.</em>",15,<strong>Narrator</strong>
7,13,by canning the sliced up alien carcasses and calling it Spam.,11,That's how the government covered up the UFO crash in Roswell
7,13,<em>So you haven't told your dad that you're pregnant yet?</em>,10,<strong>Marshall</strong>
7,13,"<em>Anyway, Dad, Ted and Barney's New Year's Eve wasn't off to a great start, either.</em>",15,<strong>Marshall</strong>
7,13,"<em>Kids, here's why we didn't have a problem with that.",10,<strong>Narrator</strong>
7,13,<em>Are you kidding me?</em>,4,<strong>Marshall</strong>
7,13,"<em>June 17th, 1983.",3,<strong>Announcer</strong>
7,13,<em>Chicken salad sandwich.</em>,3,<strong>Eerie Whispering</strong>
7,13,"<em>Halfway across the country in Michigan, her daughter is compelled to make almost exactly the same sandwich.</em>",17,<strong>Announcer</strong>
7,13,<em>Tuna salad.</em>,2,<strong>Eerie Whispering</strong>
7,13,<em>Coincidence?,1,<strong>Announcer</strong>
7,13,Tina Henderson is a soulless bitch who will stomp on your heart.,12,America
7,13,"I need you back, Tina.",5,(crying)
7,13,"Okay, we're back live in 30 seconds.",7,<strong>Robin</strong>
7,13,"Taxi, take me to Tina's house.",6,<strong>Sandy</strong>
7,13,"Sir, this is a falafel stand, and you're sitting in the hummus.",12,<strong>Man</strong>
7,13,"Touchdown, Vikings!",2,<strong>Announcer</strong>
7,13,Has the book changed... or have I?,7,begging the question
7,13,Boo!,1,<strong>All</strong>
7,13,<em>And that's when the night turned to absolute crap.</em>,9,<strong>Marshall</strong>
7,13,♪ And we bang chicks in Ted's room. ♪,9,<strong>Barney</strong>
7,13,"<em>And so Puzzles got a bouncer,</em>",6,<strong>Marshall</strong>
7,13,"You're gonna get back on air and count us into a better year, because I just can't do",18,So here's the deal
7,13,I lost Sandy Rivers.,4,So get this
7,13,<em>That night became a turning point in Robin's career.,9,<strong>Narrator</strong>
7,13,<em>And just as he was about to lose it...</em>,9,<strong>Narrator</strong>
7,13,Happy New Year.,3,<strong>Both</strong>
7,13,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,14,I never let myself believe this day would really come.,10,<strong>Robin</strong>
7,14,Wrong!,1,<strong>Mickey</strong>
7,14,Great news.,2,MICKEY (over intercom)
7,14,Well...,1,<strong>Ted</strong>
7,14,"<em>Kids, early in any relationship, there's a phase where you don't say no to anything.",15,<strong>Narrator</strong>
7,14,"Wait, are we sure it's a good idea to go to a strip club?",14,(imitating Lily)
7,14,Too bad the one person who could stop you from making mistakes like that was told he has to move out next month.,23,MICKEY (over intercom)
7,14,Party like a rock star...,5,(trailing off)
7,14,"Uh, hey, guys.",3,<strong>Ted</strong>
7,14,"Gentlemen, say hello to J-J-J-Jasmine!",5,<strong>Announcer</strong>
7,14,"<em>So, a while back, we discovered the most amazing thing",10,<strong>Narrator</strong>
7,14,I'm totally kidding.,3,(chuckling)
7,14,Where's the fuse box?,4,<strong>Marshall</strong>
7,14,I don't know.,3,<strong>Lily</strong>
7,14,I know where it is.,5,(singsongy)
7,14,You know what?,3,<strong>Marshall</strong>
7,14,<em>Where do I look?,4,<strong>Kevin</strong>
7,14,"Hello, Mr. Eriksen.",3,MICKEY (over intercom)
7,14,"Barney Stinson, new group leader.",5,I want you all to remember who led you there
7,14,"Marshall, I just remembered I saw a box of matches in the drawer by the trash can.",17,LILY (over intercom)
7,14,Ow.,1,(over intercom)
7,14,"Hey, Marshall, I know I've been messing with you, but seriously, that second step, don't...",15,MICKEY (muffled)
7,14,<em>Don't let me be in charge of the gang anymore.,10,(sobbing)
7,14,<em>I'll never find love.</em>,4,(quietly)
7,14,Sweet.,1,BOTH (weakly)
7,14,Come on.,2,(quietly)
7,14,<em>Fun fact,2,<strong>Narrator</strong>
7,14,<em>Brought to you by Aldrin Games!</em>,6,<strong>Mickey</strong>
7,14,So...,1,<strong>Both</strong>
7,14,"<em>The next morning, Marshall and Lily woke up to a surprise.</em>",11,<strong>Narrator</strong>
7,14,Oh...,1,<strong>All</strong>
7,14,<em>It wasn't two weeks.,4,<strong>Narrator</strong>
7,14,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,15,"the food, the wine.",4,and everything's in place
7,15,"this party is very important to me, so I can only assume--",12,Bottom line
7,15,Why would you even say that?! It's the most ridic...,10,<strong>Ted</strong>
7,15,Happy housewarming!,2,<strong>Both</strong>
7,15,<em>So that's what happened in the living room.,8,<strong>Narrator</strong>
7,15,<em>And that's what happened in the dining room.,8,<strong>Narrator</strong>
7,15,"Man, I can't believe these are vegan.",7,<strong>Barney</strong>
7,15,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,16,Top ten things Marshall said on his wedding night!,9,<strong>All</strong>
7,16,lack of awareness.,3,That's the problem with E.P.S.
7,16,I'm Not a Gullible Dumbass Disorder.,6,It's called
7,16,"Just a bunch of drunk, sloppy idiots, fresh off a night of partying in the city, just desperate to hook up with anything that moves.",25,<strong>Lily</strong>
7,16,See you.,2,<strong>Marshall</strong>
7,16,"<em>For Valentine's weekend, Lily and Marshall invited Kevin and Robin on a couple's getaway to Vermont.</em>",16,<strong>Narrator</strong>
7,16,Mmm.,1,<strong>Both</strong>
7,16,Mm. What's your secret?,4,<strong>Marshall</strong>
7,16,"Yeah, like how Barney's holding these three hours over Ted's head.",11,<strong>Lily</strong>
7,16,"<em>That night, Barney and I found ourselves in a strange, new universe called...",13,<strong>Narrator</strong>
7,16,Ted! Ted! Ted!,3,(panting)
7,16,I don't think you did.,5,(in high-pitched voice)
7,16,Propose!,1,(whispers loudly)
7,16,"You know what, Robin?",4,<strong>Marshall</strong>
7,16,&quot;God doesn't play dice with the universe.&quot;,7,my favorite Einstein quote was
7,16,"<em>The next morning, Robin mustered up all her courage and finally told Kevin her secret.</em>",15,<strong>Narrator</strong>
7,16,Oh...!,1,<strong>All</strong>
7,16,"You stood by your boy all night, even though you have no chance of getting with me.",17,I'll give you this
7,16,"<em>Kids, sometimes you realize</em>",4,<strong>Narrator</strong>
7,16,Where do you go next?</em>,5,the question becomes
7,16,"Gentlemen, give it up for Karma.",6,<strong>Announcer</strong>
7,16,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,17,"Kids, I'll never forget the first time I told your mother I loved her.",14,<strong>Narrator</strong>
7,17,<em>What the hell was that?,5,TED (to self)
7,17,"<em>Oh, yeah, Aunt Robin was thrilled World Wide News asked her to go to Moscow to cover Maslenitsa.",18,<strong>Narrator</strong>
7,17,"00 p.m., not a.m.",4,our flight leaves at 9
7,17,00 a.m. and my ticket says 9,7,the schedule says 9
7,17,00 a.m.,2,It's 7
7,17,Double A Cleaning.,3,(over phone)
7,17,"Mmm, we'll continue this... when I get back.",8,(sultry)
7,17,<em>That's why.</em>,2,<strong>Narrator</strong>
7,17,"<em>So, Lily was betting against me and Robin.",8,<strong>Narrator</strong>
7,17,<em>And Marshall and Lily explained.,5,<strong>Narrator</strong>
7,17,<em>And then I realized why Robin and I hadn't gotten back together in the last five years.</em>,17,<strong>Narrator</strong>
7,17,<em>And then Barney told me everything.,6,<strong>Narrator</strong>
7,17,"Oh, yeah. Oh, yeah.",4,you'll also be seeing a lot of this
7,17,</em>,1,one thing had become clear
7,17,<em>Here's the funny thing,4,<strong>Narrator</strong>
7,17,"<em>For Ted's sake, I hate to say this,</em>",8,<strong>Lily</strong>
7,17,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,18,"<em>Kids, 2012 started out kind of crazy.</em>",7,<strong>Narrator</strong>
7,18,"Gentlemen, give it up for Karma.",6,<strong>EMCEE</strong>
7,18,"<em>When Robin moved out, there was a hole in my life in the shape of an empty bedroom.",18,<strong>Narrator</strong>
7,18,Or never.,2,(quietly)
7,18,"45, time to hit the hay.",6,It's 8
7,18,Good night!,2,<strong>Lily</strong>
7,18,wood.,1,but now I've got a new passion
7,18,<em>Dear Diary.,2,<strong>Robin</strong>
7,18,People were staring.,3,(whispers)
7,18,"<em>They're trying to make me one of them, Diary.",9,<strong>Robin</strong>
7,18,Bunch of losers!,3,(chuckling)
7,18,"<em>The next morning, Barney learned that even in</em>",8,<strong>Narrator</strong>
7,18,"<em>Dear Lily and Marshall, I don't know if you know this, but I never took your names off the lease.",20,<strong>Ted</strong>
7,18,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,19,"<em>Kids, in the spring of 2012, your Uncle Barney went off the grid for a couple weeks.",17,<strong>Narrator</strong>
7,19,♪ Broooo... ♪,3,(Gregorian chant over stereo)
7,19,"<em>I did know. You see, Quinn was a stripper... who had swindled Barney out of quite a bit of cash.</em>",20,you know. NARRATOR
7,19,"Marshall, you can't tell s*x stories about &quot;this chick,&quot; because everyone knows it's me.",14,<strong>Lily</strong>
7,19,Do we trust this girl?,5,we should all be able to answer one simple question
7,19,"<em>Kids, things have been tense between Robin and I for weeks.",11,<strong>Narrator</strong>
7,19,"00, damn it.",3,It's 10
7,19,"<em>And Robin was staying with her coworker, Patrice.</em>",8,<strong>Narrator</strong>
7,19,"<em>So, when Quinn said her apartment was available...</em>",8,<strong>Narrator</strong>
7,19,It's mine! It's mine! It's mine!,6,ROBIN/TED
7,19,"First-class tickets, a four-star hotel--",5,<strong>Robin</strong>
7,19,Yup.,1,All
7,19,"<em>Kids, as you'll recall, our gang had a subtle way of letting someone know they were making a mistake.</em>",19,<strong>Narrator</strong>
7,19,"After everything that happened between us, I can't believe you wouldn't back down and let me have Quinn's place.",19,I'll just say it
7,19,"00, which, around the office, is known as &quot;fire o'clock.&quot;",10,And now my boss wants to see me Friday at 5
7,19,"&quot;I, one of Barney's best friends...&quot;",6,<strong>Others</strong>
7,19,"Hot stuff, fellas.",3,<strong>QUINN</strong>
7,19,"<em>I'll make Ted swear not to tell anyone what he knows about you, and he'll cave immediately.</em>",17,<strong>Barney</strong>
7,19,</em>,1,I'll keep saying stuff like
7,19,<em>And I'll be the bossy bitch who says,8,<strong>QUINN</strong>
7,19,<em>Nice.,1,<strong>Barney</strong>
7,19,<em>they'll try to talk me into dumping you.</em>,8,BARNEY
7,19,<em>And I'll walk in on it.</em>,6,<strong>QUINN</strong>
7,19,<em>Then we pretend to break up.,6,<strong>Barney</strong>
7,19,<em>Or make the monkeys dance for you.</em>,7,<strong>QUINN</strong>
7,19,"<em>God, you're smart!</em>",3,<strong>Barney</strong>
7,19,<em>And that's the story of how we met Quinn.</em>,9,<strong>Narrator</strong>
7,19,"<em>That Friday, I met Robin to see how it went at &quot;fire o'clock.&quot;</em>",13,<strong>Ted</strong>
7,19,Apparently.,1,(laughing)
7,19,<em>We wouldn't see each other for a long time.,9,<strong>Narrator</strong>
7,19,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,20,"00 p.m., the well-dressed blond man appears.",7,Every night at exactly 8
7,20,Chuck and Joanne are going to be waiting. You don't understand!,11,<strong>Woman</strong>
7,20,00 fart.,2,I had just come back from my 8
7,20,"would it be okay if instead of using your coffee mugs, we use mine?",14,Just one little thing
7,20,"<em>Kids, here's the deal with trilogy time",7,<strong>Narrator</strong>
7,20,"Oh, and I'm from England.",5,(British accent)
7,20,<em>We both got zeroes.</em>,4,<strong>Narrator</strong>
7,20,"Oh, really, Marshall? Nothing comes to mind?",7,<strong>Barney</strong>
7,20,And it still makes sense that we all live together.,10,(speaking French)
7,20,his thick mustache or his trucker hat.,7,I don't know what I love more
7,20,Get me out of this thing!,6,(whispering)
7,20,"Okay, that is so weird.",5,<strong>Marshall</strong>
7,20,"we've all had that same fantasy about having s*x with a girl in a stormtrooper costume, right?",17,let me ask you something
7,20,something is seriously wrong with me!,6,(laughing)
7,20,<em>Wait-wait-wait a minute!</em>,3,<strong>Barney</strong>
7,20,she is pretty damn cute.,5,And I'll give him this
7,20,Han shot first.,3,And just know this
7,20,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
